,status,card_present_flag,bpay_biller_code,account,txn_description,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,customer_id,movement,long,lat,merchant_long,merchant_lat,year_month,weekday,distance
1856,authorized,1.0,,ACC-1903037542,SALES-POS,Jeffrey,402.4,2018-08-15,M,30,Brisbane City,QLD,2018-08-15T14:54:57.000+0000,8.92,CUS-860700529,debit,153.05,-27.61,153.03,-27.47,2018-08,Wednesday,15.691878980319721
1857,posted,,,ACC-2305712452,PAYMENT,Debra,1256.6,2018-08-15,F,18,,,2018-08-15T15:00:00.000+0000,36.0,CUS-1842679196,debit,138.61,-34.89,,,2018-08,Wednesday,
1858,posted,,0,ACC-354106658,PAY/SALARY,Christine,8754.76,2018-08-15,F,39,,,2018-08-15T15:00:00.000+0000,5103.51,CUS-2376382098,credit,151.04,-33.8,,,2018-08,Wednesday,
1859,posted,,,ACC-240804743,PAYMENT,Kenneth,3922.7,2018-08-15,M,29,,,2018-08-15T15:00:00.000+0000,138.0,CUS-261674136,debit,121.48,-30.75,,,2018-08,Wednesday,
1860,posted,,,ACC-38923874,PAYMENT,Ryan,31479.39,2018-08-15,M,38,,,2018-08-15T15:00:00.000+0000,35.0,CUS-3249305314,debit,151.27,-33.9,,,2018-08,Wednesday,
1861,authorized,0.0,,ACC-3100725361,POS,Ronald,1143.45,2018-08-15,M,25,Melbourne,VIC,2018-08-15T15:02:48.000+0000,63.51,CUS-2178051368,debit,145.73,-17.03,144.96,-37.82,2018-08,Wednesday,2312.966317177073
1862,authorized,0.0,,ACC-602667573,POS,Michael,4184.19,2018-08-15,M,40,Bankstown,NSW,2018-08-15T15:08:54.000+0000,208.55,CUS-2031327464,debit,151.23,-33.96,151.03,-33.92,2018-08,Wednesday,18.978265827905037
1863,authorized,0.0,,ACC-414431115,SALES-POS,Amy,4.4,2018-08-15,F,43,Maryborough,VIC,2018-08-15T15:14:59.000+0000,8.14,CUS-2599279756,debit,142.77,-37.06,143.74,-37.05,2018-08,Wednesday,86.08465974539274
1864,authorized,1.0,,ACC-3233697971,POS,Robin,2848.05,2018-08-15,F,34,Coogee,NSW,2018-08-15T15:21:05.000+0000,45.85,CUS-1147642491,debit,151.04,-33.77,151.25,-33.92,2018-08,Wednesday,25.58009656733439
1865,authorized,1.0,,ACC-1710017148,SALES-POS,Michelle,4129.5,2018-08-15,F,19,Margaret River,WA,2018-08-15T15:27:11.000+0000,28.16,CUS-883482547,debit,150.82,-34.01,115.08,-33.95,2018-08,Wednesday,3278.346926402243
1866,authorized,0.0,,ACC-602667573,SALES-POS,Michael,4162.11,2018-08-15,M,40,Ryde,NSW,2018-08-15T15:33:17.000+0000,22.08,CUS-2031327464,debit,151.23,-33.96,151.12,-33.79,2018-08,Wednesday,21.458108425263823
1867,authorized,1.0,,ACC-1496451953,SALES-POS,Ricky,4642.77,2018-08-15,M,43,Mount Gambier,SA,2018-08-15T15:39:23.000+0000,77.84,CUS-3142625864,debit,145.16,-37.84,140.77,-37.83,2018-08,Wednesday,385.4940078066612
1868,authorized,1.0,,ACC-3084464802,POS,Susan,2856.91,2018-08-15,F,19,Knoxfield,VIC,2018-08-15T15:45:29.000+0000,29.58,CUS-1928710999,debit,145.15,-37.76,145.26,-37.88,2018-08,Wednesday,16.47457701427411
1869,authorized,1.0,,ACC-1598451071,POS,Diana,1432.52,2018-08-15,F,26,Paradise Point,QLD,2018-08-15T15:51:35.000+0000,7.7,CUS-2487424745,debit,153.41,-27.95,153.39,-27.89,2018-08,Wednesday,6.955328748462611
1870,authorized,0.0,,ACC-1598451071,POS,Diana,1424.81,2018-08-15,F,26,Ashmore,QLD,2018-08-15T15:57:40.000+0000,7.71,CUS-2487424745,debit,153.41,-27.95,153.38,-27.99,2018-08,Wednesday,5.334912884728506
1871,posted,,,ACC-4065652575,PAYMENT,Lucas,5588.84,2018-08-15,M,21,,,2018-08-15T16:00:00.000+0000,55.0,CUS-1117979751,debit,115.81,-31.82,,,2018-08,Wednesday,
1872,posted,,0,ACC-3485804958,PAY/SALARY,Jessica,19199.85,2018-08-15,F,34,,,2018-08-15T16:00:00.000+0000,3903.73,CUS-1196156254,credit,138.52,-35.01,,,2018-08,Wednesday,
1873,posted,,,ACC-1799207998,PAYMENT,Susan,2127.51,2018-08-15,F,20,,,2018-08-15T16:00:00.000+0000,35.0,CUS-164374203,debit,150.68,-33.79,,,2018-08,Wednesday,
1874,posted,,0,ACC-1973887809,PAY/SALARY,Antonio,2178.57,2018-08-15,M,26,,,2018-08-15T16:00:00.000+0000,1098.91,CUS-1646621553,credit,115.78,-31.9,,,2018-08,Wednesday,
1875,posted,,,ACC-154431271,PAYMENT,Lori,1235.56,2018-08-15,F,18,,,2018-08-15T16:00:00.000+0000,134.0,CUS-3702001629,debit,153.09,-27.48,,,2018-08,Wednesday,
1876,posted,,0,ACC-4059612845,PAY/SALARY,Jonathan,52568.04,2018-08-15,M,38,,,2018-08-15T16:00:00.000+0000,2647.38,CUS-495599312,credit,130.98,-12.49,,,2018-08,Wednesday,
1877,authorized,1.0,,ACC-1710017148,SALES-POS,Michelle,4120.63,2018-08-15,F,19,Chatswood,NSW,2018-08-15T16:10:19.000+0000,8.87,CUS-883482547,debit,150.82,-34.01,151.18,-33.8,2018-08,Wednesday,40.60756475238376
1878,authorized,1.0,,ACC-1598451071,POS,Diana,1407.06,2018-08-15,F,26,Oxenford,QLD,2018-08-15T16:26:59.000+0000,17.75,CUS-2487424745,debit,153.41,-27.95,153.31,-27.89,2018-08,Wednesday,11.876870230378325
1879,authorized,1.0,,ACC-966140392,POS,Joseph,2168.9,2018-08-15,M,21,Keysborough,VIC,2018-08-15T16:43:39.000+0000,9.69,CUS-537508723,debit,147.08,-37.97,145.16,-38.01,2018-08,Wednesday,168.3143270727522
1880,posted,,0,ACC-819621312,PAY/SALARY,Michele,2869.72,2018-08-15,F,30,,,2018-08-15T17:00:00.000+0000,1158.15,CUS-1271030853,credit,145.04,-37.85,,,2018-08,Wednesday,
1881,posted,,0,ACC-2920611728,PAY/SALARY,Tyler,3655.94,2018-08-15,M,69,,,2018-08-15T17:00:00.000+0000,1043.12,CUS-1388323263,credit,144.96,-37.76,,,2018-08,Wednesday,
1882,posted,,,ACC-2901672282,PAYMENT,Daniel,1605.42,2018-08-15,M,22,,,2018-08-15T17:00:00.000+0000,33.0,CUS-1617121891,debit,255.0,-573.0,,,2018-08,Wednesday,
1883,posted,,0,ACC-1799207998,PAY/SALARY,Susan,3523.0,2018-08-15,F,20,,,2018-08-15T17:00:00.000+0000,1395.49,CUS-164374203,credit,150.68,-33.79,,,2018-08,Wednesday,
1884,posted,,0,ACC-1349834573,PAY/SALARY,Matthew,8965.29,2018-08-15,M,39,,,2018-08-15T17:00:00.000+0000,3071.14,CUS-1790886359,credit,145.17,-37.84,,,2018-08,Wednesday,
1885,posted,,,ACC-4163822186,PAYMENT,Karen,4525.76,2018-08-15,F,26,,,2018-08-15T17:00:00.000+0000,50.0,CUS-2630892467,debit,149.03,-34.97,,,2018-08,Wednesday,
1886,authorized,1.0,,ACC-53508546,SALES-POS,Kimberly,1602.21,2018-08-15,F,35,Ryde,NSW,2018-08-15T17:00:12.000+0000,22.27,CUS-72755508,debit,150.62,-33.76,151.11,-33.81,2018-08,Wednesday,45.62506766873358
1887,authorized,1.0,,ACC-354106658,POS,Christine,8720.61,2018-08-15,F,39,Cremorne,NSW,2018-08-15T17:10:37.000+0000,34.15,CUS-2376382098,debit,151.04,-33.8,151.23,-33.83,2018-08,Wednesday,17.867598856474764
1888,authorized,1.0,,ACC-1424176027,SALES-POS,Donald,1913.67,2018-08-15,M,22,Mascot,NSW,2018-08-15T17:21:02.000+0000,14.46,CUS-3431016847,debit,151.08,-33.93,151.19,-33.94,2018-08,Wednesday,10.208850744795738
1889,authorized,0.0,,ACC-3021093232,SALES-POS,Melissa,3294.52,2018-08-15,F,30,Bega,NSW,2018-08-15T17:31:27.000+0000,23.27,CUS-55310383,debit,149.83,-29.47,149.84,-36.67,2018-08,Wednesday,800.6038846413351
1890,authorized,1.0,,ACC-240804743,POS,Kenneth,3833.37,2018-08-15,M,29,Brisbane City,QLD,2018-08-15T17:41:52.000+0000,89.33,CUS-261674136,debit,121.48,-30.75,153.02,-27.47,2018-08,Wednesday,3075.62159643036
1891,authorized,1.0,,ACC-1598451071,POS,Diana,1379.87,2018-08-15,F,26,Ultimo,NSW,2018-08-15T17:52:17.000+0000,27.19,CUS-2487424745,debit,153.41,-27.95,151.19,-33.88,2018-08,Wednesday,692.5005814728556
1892,posted,,,ACC-1279356312,INTER BANK,Tyler,3277.89,2018-08-15,M,44,,,2018-08-15T18:00:00.000+0000,164.0,CUS-1892177589,debit,144.79,-37.73,,,2018-08,Wednesday,
1893,posted,,,ACC-2153562714,PAYMENT,Linda,602.97,2018-08-15,F,24,,,2018-08-15T18:00:00.000+0000,46.0,CUS-423725039,debit,116.0,-31.88,,,2018-08,Wednesday,
1894,authorized,1.0,,ACC-2897221629,POS,Scott,1785.05,2018-08-15,M,23,Melbourne,VIC,2018-08-15T18:06:29.000+0000,32.32,CUS-511326734,debit,150.9,-34.37,144.96,-37.82,2018-08,Wednesday,657.0380316115952
1895,authorized,1.0,,ACC-2528867619,SALES-POS,Abigail,3165.83,2018-08-15,F,40,Aldgate,SA,2018-08-15T18:31:29.000+0000,80.82,CUS-2505971401,debit,138.58,-34.96,138.74,-35.01,2018-08,Wednesday,15.600953194218905
1896,authorized,1.0,,ACC-602667573,POS,Michael,4144.69,2018-08-15,M,40,Macquarie Park,NSW,2018-08-15T18:56:29.000+0000,17.42,CUS-2031327464,debit,151.23,-33.96,151.12,-33.78,2018-08,Wednesday,22.444300577899103
1897,posted,,,ACC-1349834573,PAYMENT,Matthew,8917.29,2018-08-15,M,39,,,2018-08-15T19:00:00.000+0000,48.0,CUS-1790886359,debit,145.17,-37.84,,,2018-08,Wednesday,
1898,authorized,1.0,,ACC-966140392,POS,Joseph,2152.72,2018-08-15,M,21,Forest Hill,VIC,2018-08-15T19:08:57.000+0000,16.18,CUS-537508723,debit,147.08,-37.97,145.17,-37.84,2018-08,Wednesday,168.1957377843891
1899,authorized,1.0,,ACC-1903037542,POS,Jeffrey,376.91,2018-08-15,M,30,Ormeau,QLD,2018-08-15T19:19:22.000+0000,25.49,CUS-860700529,debit,153.05,-27.61,153.25,-27.78,2018-08,Wednesday,27.2957540068569
1900,authorized,1.0,,ACC-3771436525,POS,Derek,1138.16,2018-08-15,M,20,Balwyn North,VIC,2018-08-15T19:29:47.000+0000,16.41,CUS-3325710106,debit,145.04,-37.92,145.09,-37.79,2018-08,Wednesday,15.106972202108114
1901,authorized,1.0,,ACC-1334819143,POS,Christopher,59323.66,2018-08-15,M,33,Brunswick,VIC,2018-08-15T19:40:12.000+0000,18.47,CUS-3117610635,debit,145.13,-37.7,144.96,-37.77,2018-08,Wednesday,16.854331133279498
1902,authorized,1.0,,ACC-1056639002,SALES-POS,Michael,42039.38,2018-08-15,M,22,Mount Gambier,SA,2018-08-15T19:50:37.000+0000,25.7,CUS-3462882033,debit,145.03,-37.91,140.78,-37.83,2018-08,Wednesday,373.12979134448904
1903,posted,,,ACC-2171593283,PAYMENT,Fernando,6507.71,2018-08-15,M,19,,,2018-08-15T20:00:00.000+0000,17.0,CUS-2317998716,debit,146.94,-36.04,,,2018-08,Wednesday,
1904,posted,,,ACC-1650504218,PAYMENT,Marissa,4611.04,2018-08-15,F,23,,,2018-08-15T20:00:00.000+0000,33.0,CUS-2500783281,debit,145.01,-37.93,,,2018-08,Wednesday,
1905,posted,,,ACC-182446574,INTER BANK,Tonya,1920.96,2018-08-15,F,27,,,2018-08-15T20:00:00.000+0000,33.0,CUS-3026014945,debit,116.06,-32.0,,,2018-08,Wednesday,
1906,posted,,,ACC-4281711154,PHONE BANK,Eric,34756.92,2018-08-15,M,42,,,2018-08-15T20:00:00.000+0000,36.0,CUS-3151318058,debit,144.98,-37.84,,,2018-08,Wednesday,
1907,authorized,0.0,,ACC-1799207998,SALES-POS,Susan,3512.5,2018-08-15,F,20,Mcmahons Point,NSW,2018-08-15T20:02:33.000+0000,10.5,CUS-164374203,debit,150.68,-33.79,151.2,-33.85,2018-08,Wednesday,48.49880847075128
1908,authorized,0.0,,ACC-854938045,POS,James,8244.38,2018-08-15,M,28,Roxburgh Park,VIC,2018-08-15T20:28:12.000+0000,45.54,CUS-4023861240,debit,147.63,-22.84,144.93,-37.64,2018-08,Wednesday,1665.770727874371
1909,authorized,1.0,,ACC-1903037542,SALES-POS,Jeffrey,346.58,2018-08-15,M,30,Pialba,QLD,2018-08-15T20:53:50.000+0000,30.33,CUS-860700529,debit,153.05,-27.61,152.84,-25.28,2018-08,Wednesday,259.92625071177355
1910,posted,,,ACC-3536132544,INTER BANK,Heather,2988.11,2018-08-15,F,41,,,2018-08-15T21:00:00.000+0000,43.0,CUS-2348881191,debit,144.93,-37.79,,,2018-08,Wednesday,
1911,posted,,,ACC-2173390920,PHONE BANK,Luis,2210.44,2018-08-15,M,27,,,2018-08-15T21:00:00.000+0000,67.0,CUS-3180318393,debit,144.71,-37.58,,,2018-08,Wednesday,
1912,authorized,1.0,,ACC-1608363396,POS,Robert,2978.64,2018-08-15,M,20,Granville,NSW,2018-08-15T21:34:30.000+0000,13.89,CUS-2688605418,debit,151.22,-33.87,151.0,-33.84,2018-08,Wednesday,20.587347782677252
1913,posted,,,ACC-1710017148,PAYMENT,Michelle,4087.63,2018-08-15,F,19,,,2018-08-15T22:00:00.000+0000,33.0,CUS-883482547,debit,150.82,-34.01,,,2018-08,Wednesday,
1914,authorized,1.0,,ACC-211792489,SALES-POS,Jacqueline,2574.36,2018-08-15,F,30,Glen Osmond,SA,2018-08-15T22:20:35.000+0000,26.49,CUS-497688347,debit,138.63,-34.93,138.64,-34.96,2018-08,Wednesday,3.457865693430873
1915,authorized,0.0,,ACC-2528867619,SALES-POS,Abigail,3159.78,2018-08-15,F,40,Mclaren Vale,SA,2018-08-15T22:49:59.000+0000,6.05,CUS-2505971401,debit,138.58,-34.96,138.54,-35.22,2018-08,Wednesday,29.139185237245616
1916,posted,,,ACC-1973887809,PAYMENT,Antonio,2149.57,2018-08-15,M,26,,,2018-08-15T23:00:00.000+0000,29.0,CUS-1646621553,debit,115.78,-31.9,,,2018-08,Wednesday,
1917,posted,,,ACC-1349834573,PAYMENT,Matthew,8885.29,2018-08-15,M,39,,,2018-08-15T23:00:00.000+0000,32.0,CUS-1790886359,debit,145.17,-37.84,,,2018-08,Wednesday,
1918,posted,,,ACC-354106658,PAYMENT,Christine,8583.61,2018-08-15,F,39,,,2018-08-15T23:00:00.000+0000,137.0,CUS-2376382098,debit,151.04,-33.8,,,2018-08,Wednesday,
1919,posted,,,ACC-240804743,PAYMENT,Kenneth,3794.37,2018-08-15,M,29,,,2018-08-15T23:00:00.000+0000,39.0,CUS-261674136,debit,121.48,-30.75,,,2018-08,Wednesday,
1920,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,1980.01,2018-08-15,F,24,Melbourne Airport,VIC,2018-08-15T23:14:20.000+0000,9.38,CUS-3378712515,debit,145.45,-37.74,144.85,-37.67,2018-08,Wednesday,53.3544322144607
1921,authorized,1.0,,ACC-1334819143,POS,Christopher,59310.63,2018-08-15,M,33,Northcote,VIC,2018-08-15T23:36:05.000+0000,13.03,CUS-3117610635,debit,145.13,-37.7,145.0,-37.77,2018-08,Wednesday,13.830583921007145
1922,authorized,1.0,,ACC-966140392,POS,Joseph,2140.26,2018-08-15,M,21,Bridgewater,TAS,2018-08-15T23:57:49.000+0000,12.46,CUS-537508723,debit,147.08,-37.97,147.23,-42.74,2018-08,Wednesday,530.5518321677403
1923,authorized,1.0,,ACC-602667573,SALES-POS,Michael,4134.44,2018-08-17,M,40,Kensington,NSW,2018-08-17T00:01:14.000+0000,10.25,CUS-2031327464,debit,151.23,-33.96,151.23,-33.92,2018-08,Friday,4.4478988677781786
1924,authorized,0.0,,ACC-2615038700,SALES-POS,Emily,29470.71,2018-08-17,F,43,Golden Point,VIC,2018-08-17T00:22:04.000+0000,64.5,CUS-3255104878,debit,145.35,-38.03,143.87,-37.58,2018-08,Friday,139.3201554274228
1925,authorized,1.0,,ACC-3536132544,SALES-POS,Heather,2882.75,2018-08-17,F,41,Sebastopol,VIC,2018-08-17T00:42:54.000+0000,45.63,CUS-2348881191,debit,144.93,-37.79,143.84,-37.6,2018-08,Friday,98.20330120801565
1926,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,1256.01,2018-08-17,F,26,Kingscliff,NSW,2018-08-17T01:03:12.000+0000,35.91,CUS-2487424745,debit,153.41,-27.95,153.58,-28.26,2018-08,Friday,38.291350527654444
1927,authorized,1.0,,ACC-1598451071,POS,Diana,1250.89,2018-08-17,F,26,Coorparoo,QLD,2018-08-17T01:21:04.000+0000,5.12,CUS-2487424745,debit,153.41,-27.95,153.06,-27.49,2018-08,Friday,61.670442169473894
1928,authorized,1.0,,ACC-3326339947,SALES-POS,Eric,4398.81,2018-08-17,M,22,Balgowlah,NSW,2018-08-17T01:38:55.000+0000,17.94,CUS-326006476,debit,151.18,-33.8,151.26,-33.79,2018-08,Friday,7.475831039223853
1929,authorized,1.0,,ACC-3326339947,POS,Eric,4381.85,2018-08-17,M,22,Chatswood,NSW,2018-08-17T01:56:47.000+0000,16.96,CUS-326006476,debit,151.18,-33.8,151.19,-33.79,2018-08,Friday,1.4462308626820704
1930,posted,,,ACC-602667573,INTER BANK,Michael,4037.44,2018-08-17,M,40,,,2018-08-17T02:00:00.000+0000,97.0,CUS-2031327464,debit,151.23,-33.96,,,2018-08,Friday,
1931,posted,,,ACC-2681137560,PAYMENT,Nathaniel,2804.79,2018-08-17,M,31,,,2018-08-17T02:00:00.000+0000,74.0,CUS-2083971310,debit,151.11,-33.99,,,2018-08,Friday,
1932,posted,,,ACC-4258502723,INTER BANK,Kimberly,1780.15,2018-08-17,F,24,,,2018-08-17T02:00:00.000+0000,102.0,CUS-3378712515,debit,145.45,-37.74,,,2018-08,Friday,
1933,posted,,,ACC-2673069055,PAYMENT,Richard,16707.14,2018-08-17,M,24,,,2018-08-17T03:00:00.000+0000,43.0,CUS-51506836,debit,152.99,-27.49,,,2018-08,Friday,
1934,authorized,1.0,,ACC-588564840,POS,Isaiah,10378.28,2018-08-17,M,23,Randwick,NSW,2018-08-17T03:02:29.000+0000,47.49,CUS-1462656821,debit,151.27,-33.76,151.25,-33.91,2018-08,Friday,16.781434088206804
1935,posted,,,ACC-1496451953,PAYMENT,Ricky,4586.26,2018-08-17,M,43,,,2018-08-17T04:00:00.000+0000,23.0,CUS-3142625864,debit,145.16,-37.84,,,2018-08,Friday,
1936,posted,,,ACC-1710017148,PAYMENT,Michelle,4047.63,2018-08-17,F,19,,,2018-08-17T04:00:00.000+0000,40.0,CUS-883482547,debit,150.82,-34.01,,,2018-08,Friday,
1937,authorized,1.0,,ACC-3485804958,POS,Jessica,18921.91,2018-08-17,F,34,North Wagga Wagga,NSW,2018-08-17T04:01:51.000+0000,12.49,CUS-1196156254,debit,138.52,-35.01,147.38,-35.1,2018-08,Friday,806.2716749506204
1938,authorized,1.0,,ACC-2673069055,SALES-POS,Richard,16698.22,2018-08-17,M,24,Brisbane Airport,QLD,2018-08-17T04:25:06.000+0000,8.92,CUS-51506836,debit,152.99,-27.49,153.12,-27.38,2018-08,Friday,17.72518783816751
1939,authorized,0.0,,ACC-211792489,SALES-POS,Jacqueline,2456.46,2018-08-17,F,30,Nowra,NSW,2018-08-17T04:48:22.000+0000,38.94,CUS-497688347,debit,138.63,-34.93,150.6,-34.88,2018-08,Friday,1090.9207766570737
1940,posted,,,ACC-3827517394,PAYMENT,Craig,32911.16,2018-08-17,M,28,,,2018-08-17T05:00:00.000+0000,65.0,CUS-2663907001,debit,151.12,-33.89,,,2018-08,Friday,
1941,authorized,1.0,,ACC-602667573,SALES-POS,Michael,4020.15,2018-08-17,M,40,Potts Point,NSW,2018-08-17T05:21:44.000+0000,17.29,CUS-2031327464,debit,151.23,-33.96,151.22,-33.87,2018-08,Friday,10.049966753658753
1942,posted,,,ACC-2988263882,PAYMENT,Michael,3372.04,2018-08-17,M,44,,,2018-08-17T06:00:00.000+0000,197.0,CUS-1233833708,debit,145.18,-37.9,,,2018-08,Friday,
1943,posted,,,ACC-3941181087,PAYMENT,Paul,3182.18,2018-08-17,M,25,,,2018-08-17T06:00:00.000+0000,28.0,CUS-3989008654,debit,115.79,-31.94,,,2018-08,Friday,
1944,posted,,,ACC-1990648130,PAYMENT,Kaitlyn,3289.55,2018-08-17,F,21,,,2018-08-17T06:00:00.000+0000,28.0,CUS-809013380,debit,114.62,-28.8,,,2018-08,Friday,
1945,authorized,0.0,,ACC-588564840,SALES-POS,Isaiah,10363.1,2018-08-17,M,23,Penrith,NSW,2018-08-17T06:05:42.000+0000,15.18,CUS-1462656821,debit,151.27,-33.76,150.69,-33.75,2018-08,Friday,53.63251368914864
1946,authorized,1.0,,ACC-2970114956,POS,Robert,6858.54,2018-08-17,M,26,Ivanhoe,VIC,2018-08-17T06:53:19.000+0000,16.55,CUS-880898248,debit,144.89,-37.69,145.04,-37.77,2018-08,Friday,15.91040353411981
1947,posted,,,ACC-588564840,PAYMENT,Isaiah,10266.1,2018-08-17,M,23,,,2018-08-17T07:00:00.000+0000,97.0,CUS-1462656821,debit,151.27,-33.76,,,2018-08,Friday,
1948,posted,,,ACC-847145727,PAYMENT,Michael,52632.71,2018-08-17,M,19,,,2018-08-17T07:00:00.000+0000,151.0,CUS-1609060617,debit,115.9,-31.92,,,2018-08,Friday,
1949,posted,,,ACC-1496451953,PAYMENT,Ricky,4525.86,2018-08-17,M,43,,,2018-08-17T07:00:00.000+0000,17.0,CUS-3142625864,debit,145.16,-37.84,,,2018-08,Friday,
1950,authorized,1.0,,ACC-1496451953,SALES-POS,Ricky,4542.86,2018-08-17,M,43,Ferntree Gully,VIC,2018-08-17T07:29:39.000+0000,43.4,CUS-3142625864,debit,145.16,-37.84,145.28,-37.88,2018-08,Friday,11.434871140323018
1951,authorized,1.0,,ACC-2897221629,SALES-POS,Scott,1632.34,2018-08-17,M,23,Crookwell,NSW,2018-08-17T08:01:07.000+0000,16.08,CUS-511326734,debit,150.9,-34.37,149.47,-34.46,2018-08,Friday,131.5561414445758
1952,authorized,1.0,,ACC-1598451071,POS,Diana,1245.75,2018-08-17,F,26,Southport,QLD,2018-08-17T08:19:48.000+0000,5.14,CUS-2487424745,debit,153.41,-27.95,153.38,-27.96,2018-08,Friday,3.149255067942751
1953,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,1763.06,2018-08-17,F,24,Millicent,SA,2018-08-17T08:29:09.000+0000,17.09,CUS-3378712515,debit,145.45,-37.74,140.31,-37.6,2018-08,Friday,452.61111850197267
1954,authorized,1.0,,ACC-3326339947,SALES-POS,Eric,4346.47,2018-08-17,M,22,Blacktown,NSW,2018-08-17T08:38:30.000+0000,35.38,CUS-326006476,debit,151.18,-33.8,150.91,-33.78,2018-08,Friday,25.049151816915913
1955,authorized,1.0,,ACC-2970114956,POS,Robert,6838.89,2018-08-17,M,26,Box Hill South,VIC,2018-08-17T08:47:51.000+0000,19.65,CUS-880898248,debit,144.89,-37.69,145.13,-37.84,2018-08,Friday,26.89409068901359
1956,authorized,1.0,,ACC-1496451953,SALES-POS,Ricky,4483.08,2018-08-17,M,43,Myrniong,VIC,2018-08-17T08:57:11.000+0000,42.78,CUS-3142625864,debit,145.16,-37.84,144.34,-37.62,2018-08,Friday,76.15098275994465
1957,authorized,1.0,,ACC-3771436525,SALES-POS,Derek,1092.84,2018-08-17,M,20,Dandenong North,VIC,2018-08-17T09:04:29.000+0000,8.61,CUS-3325710106,debit,145.04,-37.92,145.21,-37.94,2018-08,Friday,15.076192715713779
1958,authorized,1.0,,ACC-2828321672,POS,Stephanie,1229.61,2018-08-17,F,53,Riverhills,QLD,2018-08-17T09:10:53.000+0000,45.43,CUS-1005756958,debit,153.03,-27.51,152.91,-27.56,2018-08,Friday,13.072637479366525
1959,authorized,1.0,,ACC-559365433,SALES-POS,Mary,964.22,2018-08-17,F,64,Forest Hill,NSW,2018-08-17T09:17:18.000+0000,17.19,CUS-1654129794,debit,147.31,-42.88,147.47,-35.15,2018-08,Friday,859.6473856807943
1960,authorized,0.0,,ACC-2901672282,SALES-POS,Daniel,1540.5,2018-08-17,M,22,Morayfield,QLD,2018-08-17T09:23:43.000+0000,17.42,CUS-1617121891,debit,255.0,-573.0,152.95,-27.12,2018-08,Friday,10597.330036032145
1961,authorized,1.0,,ACC-2897221629,POS,Scott,1618.51,2018-08-17,M,23,Austral,NSW,2018-08-17T09:30:07.000+0000,13.83,CUS-511326734,debit,150.9,-34.37,150.8,-33.91,2018-08,Friday,51.97077328834765
1962,authorized,0.0,,ACC-1799207998,POS,Susan,3429.33,2018-08-17,F,20,Manly,NSW,2018-08-17T09:36:32.000+0000,10.81,CUS-164374203,debit,150.68,-33.79,151.28,-33.8,2018-08,Friday,55.45562360975493
1963,authorized,1.0,,ACC-1496451953,POS,Ricky,4413.84,2018-08-17,M,43,Brunswick,VIC,2018-08-17T09:42:56.000+0000,69.24,CUS-3142625864,debit,145.16,-37.84,144.96,-37.77,2018-08,Friday,19.21762119489953
1964,authorized,1.0,,ACC-3485804958,POS,Jessica,18918.25,2018-08-17,F,34,Oaklands Park,SA,2018-08-17T09:49:21.000+0000,3.66,CUS-1196156254,debit,138.52,-35.01,138.54,-35.02,2018-08,Friday,2.1332440420947596
1965,authorized,1.0,,ACC-588564840,POS,Isaiah,10251.86,2018-08-17,M,23,Surry Hills,NSW,2018-08-17T09:55:46.000+0000,14.24,CUS-1462656821,debit,151.27,-33.76,151.21,-33.89,2018-08,Friday,15.48149164470723
1966,posted,,,ACC-1334819143,PAYMENT,Christopher,59064.23,2018-08-17,M,33,,,2018-08-17T10:00:00.000+0000,50.0,CUS-3117610635,debit,145.13,-37.7,,,2018-08,Friday,
1967,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,1733.72,2018-08-17,F,24,Box Hill North,VIC,2018-08-17T10:06:47.000+0000,29.34,CUS-3378712515,debit,145.45,-37.74,145.14,-37.81,2018-08,Friday,28.335969629976116
1968,authorized,1.0,,ACC-588564840,SALES-POS,Isaiah,10207.37,2018-08-17,M,23,Richmond,VIC,2018-08-17T10:26:47.000+0000,44.49,CUS-1462656821,debit,151.27,-33.76,145.0,-37.83,2018-08,Friday,723.9850400608915
1969,authorized,1.0,,ACC-354106658,POS,Christine,8460.57,2018-08-17,F,39,Kadina,SA,2018-08-17T10:46:47.000+0000,27.29,CUS-2376382098,debit,151.04,-33.8,137.71,-33.96,2018-08,Friday,1229.817308168953
1970,posted,,,ACC-1788473090,INTER BANK,Rachael,1806.69,2018-08-17,F,21,,,2018-08-17T11:00:00.000+0000,66.0,CUS-134193016,debit,145.06,-37.95,,,2018-08,Friday,
1971,posted,,,ACC-3536132544,PAYMENT,Heather,2849.75,2018-08-17,F,41,,,2018-08-17T11:00:00.000+0000,33.0,CUS-2348881191,debit,144.93,-37.79,,,2018-08,Friday,
1972,posted,,,ACC-414431115,INTER BANK,Amy,1616.76,2018-08-17,F,43,,,2018-08-17T11:00:00.000+0000,18.0,CUS-2599279756,debit,142.77,-37.06,,,2018-08,Friday,
1973,posted,,0,ACC-38923874,PAY/SALARY,Ryan,33238.34,2018-08-17,M,38,,,2018-08-17T11:00:00.000+0000,1880.95,CUS-3249305314,credit,151.27,-33.9,,,2018-08,Friday,
